,G_0,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,Grupo
PAC_57280_32,4.5371232033479,8.630072504639436,6.982738199602878,6.729615202618725,7.1676680672154065,10.294789667511091,3.7858952523760445,5.046528618552548,8.423004714655352,8.690575864282016,6.893725430834525,6.424646627192183,6.975298270620666,7.885627993484161,5.771063679852874,8.782079069369926,7.4676382828864085,7.448420334051839,2.931972926749005,6.595167623610027,8.058954888463855,6.718818803486099,8.027415437045258,9.143659990422528,6.670504961663194,5.978096419245558,9.026802287894068,9.297918231459695,8.231638506487762,7.964828388903599,6.879493525113112,7.949865176035571,7.073264693379053,4.994635649362375,4.734754331300226,5.706833558623211,3.5527229565439065,4.201945619241686,8.145268116289213,8.747386918858913,7.491860027692033,6.9337296964543755,8.66151446824877,7.7618810697450185,3.719162709396264,10.139084532972532,7.709691589356562,5.120243596277084,9.5932533190771,6.744379396897931,0
PAC_89459_33,7.219896000256014,8.47665223574513,7.766652180685824,7.424689517363603,6.8427305026058525,8.748128750258777,6.142630204922861,6.181185255940974,6.881905051201232,7.93104974135487,8.517646230350937,7.888909970350966,6.611988096658296,6.806359468963308,7.596220489674603,8.63919113863318,9.211763628068818,7.124183196286227,1.8193948599320882,7.48224573984372,9.78404301863673,9.660835723272935,7.490300119283423,8.501054539278734,6.628701181170007,6.8372586865172265,6.9743121534573,7.256700985138377,8.38017332990535,5.351169466171296,10.98548711274076,6.5621908813298795,6.867808296980921,2.696388460048553,6.716601331302594,9.599931177061613,5.3963569417853225,5.274537204727624,7.60919103834863,10.483048093368138,6.424163139855978,6.390540826427786,8.11686124705085,7.299846009455148,4.324286940504392,4.557152418918557,8.18708727014242,5.199970179260186,4.712484249281492,8.380770716259756,0
PAC_26779_34,8.088968309572568,8.069331295774719,8.101023170759136,6.660545788444992,8.520183053437245,6.146760958896197,9.546461203566329,5.908572142575764,7.321216318181686,7.563384488704738,9.864760450697709,9.778806934385349,8.918776567642764,10.176479856721087,5.995494743674275,8.734679232885961,6.835021759246136,7.4501393253421835,7.0074178098826945,6.37098509890514,8.810508230427919,9.771905287728583,2.1674265277504317,8.304365568927361,6.832879028365826,4.170554903970588,6.261159140004961,7.12694950116347,7.754078517209326,4.596805846953007,8.880199835358932,8.335898993184124,7.978583802835036,3.3217053998670485,5.104351673366322,7.90893520568223,7.901665611974746,6.306588581724363,9.246372158300233,5.978716429023736,6.641348968006714,7.410495781856223,7.33295034043327,7.050343486944234,4.658904750313582,9.876313195658,4.023484158607167,5.0155792324857345,9.96926020728107,7.190221047258327,0
PAC_73932_35,11.435294497699658,14.094008760690691,10.727167153105823,11.006141083794702,14.040756122309048,13.135299498877119,12.365179348903164,10.570638993268664,13.581868035405956,13.627428350013954,12.351188062788829,12.65643762190091,12.118600232264173,12.729237638040974,12.64864183900028,14.46263406070768,11.865146723629593,8.63546292105714,8.904787925076318,9.64511551489587,9.19655767938248,9.927765434843984,6.066124448721166,3.9087237836811055,6.402738399594998,4.6549046203501465,7.407256847332875,7.363742386134322,9.302036691592482,5.753425928499551,5.624813097229179,5.259433629814934,6.671003049458921,3.9937434065238238,5.191192101891443,6.8874985526479975,7.6647525520673705,5.94454857028228,6.443844523839942,9.503715215985633,2.496433044100086,1.406977615490478,5.246281402455737,2.1990630085216734,0.10427124364773242,2.0374463935868987,2.983839021580201,-1.5806593234517652,4.453945549808661,3.590214139184181,1
PAC_82936_36,4.277072606311545,8.837931854447099,6.4665678976090755,7.8081216004081755,6.742886265311027,7.6705051412979905,5.925221723965211,5.839704933963491,1.3573874270034922,7.8852405081392245,8.630036843022035,8.178016464103958,7.0794131941655305,7.34879079455467,7.454439221434595,7.450998923751719,7.206373453299357,5.812070263970607,3.4072518475909517,5.999610039123737,8.142202747673128,8.056744354758145,5.48460880025964,4.889731389556648,6.969972512489476,8.968097655311404,6.642742378957213,7.262989899017342,7.074034614731338,4.999883103461528,5.136621503625403,5.490714181583051,6.8583835351086515,5.569519484693903,6.690323628878586,7.67357252095811,6.006976723729334,5.9227210699805655,8.687933175210977,7.3307200784341475,6.7993393180848765,7.563607003262647,7.396594425323407,9.57918358539052,5.361616233397792,9.090135360058301,5.845643560340601,4.48397775199338,7.1603467926301985,6.940248726641257,0
PAC_34466_37,11.80360025389678,13.159827461656846,11.542611204292573,12.194534154847632,14.925392961925118,14.277712112130095,12.027120221566475,10.799760995097234,12.869249202176976,12.542605022685741,13.559829757729492,13.716824509488925,12.365641250989059,13.354236816765109,11.597697750617067,14.631207637194139,11.481034343934569,12.089192398067791,10.670421724321184,11.852217771355036,6.226053364803692,8.878507368819058,7.082702483808211,10.29636898360988,6.3739218777710995,10.388632072099636,7.73135927868575,7.702734039855745,5.825571150629688,7.485605807965502,9.42314224527622,8.975718658567885,6.008275901744146,8.11747803624526,6.176262228352942,8.4035514429068,5.8390674394315285,5.507684602078918,7.244185655051499,8.799965171873772,2.0983250918497633,2.9388337541291643,3.2548218108195432,3.8326888671577164,2.6953933586619128,3.0642367524114635,-0.3503211108948454,0.7756307240298694,3.430979822627372,2.621992607171233,1
PAC_46939_38,6.139936429400039,8.270256676096295,7.92172054134439,8.551947181144314,7.8647533134582766,8.066851567057695,6.238557732136925,7.669182899109826,6.905229260469548,7.47722794536182,5.846827152197498,6.970616077901122,5.921790744738997,11.626687443391486,9.420323345737557,7.028749374539823,6.110172990699612,5.74641165993563,7.491490550337078,7.449541034568314,7.012286863071245,8.364836608606705,5.848015702594709,7.911234466736352,6.535863981866467,4.904817190601011,8.67348771036749,6.41644141372583,4.2925584166043596,7.107842691888366,7.82515224259176,8.2199505004386,6.907218993274427,5.339239471236259,5.539383805723134,6.485280252554787,6.2977409447962565,7.824586842988636,5.383808140665158,8.54409589316415,9.174232331529172,7.520401967091842,9.562087818144796,7.4775363917687265,3.1523697457294277,8.816796303628237,7.80761439397794,6.327301922930085,10.267873562606287,7.717483498074522,0
PAC_79896_39,7.418584766760706,12.734339489378893,8.422800236841077,12.546312360996765,13.292076188610205,14.80710905757226,8.503163682717522,11.17625282557226,12.497038654347818,12.640426631573053,10.478021389816227,14.57555980799044,13.584896819738224,13.334248131792597,12.61879507955908,12.532206071343508,10.81698211886259,13.158311314937551,7.238912615034025,11.926484688526497,7.837026710456739,11.612509999319766,8.464782591374412,3.405195496705214,7.292531091410915,5.943824115037157,7.000935066426958,7.974290947030919,4.359088435583248,6.241926266932217,9.434200013245809,8.518345885175098,6.790634426254196,4.843969114887512,5.450592294269789,8.592195198830126,6.2232076000393715,5.362089840258177,4.92136694365325,6.573232523737448,2.6483374512677202,1.5629610243691894,4.557529641014325,3.0844894896358914,-1.6185881731600371,4.725171365532135,3.330828989671307,-0.5744262259329844,5.748483476699648,1.9152679579635152,1
PAC_45270_40,9.567905761854627,14.573036683607096,11.68544648773784,12.168648823725494,13.612528078909186,9.611902790008324,11.074366110388286,10.68579368171276,9.242343537357566,12.667691356082466,11.798688275321975,13.541601848855612,10.034778336699082,12.77276454265387,12.225720094902933,11.76178687377309,11.163480403171299,8.355480647399226,11.670350329277044,11.902265814349953,7.724017802290932,10.216247159798225,5.687098268332549,6.099759317246963,6.163795009961967,3.83341527223418,6.168137352717247,6.7260359113062735,6.199861605800914,7.440775167250532,6.807638003312354,7.87963742265947,7.023440662286464,4.497476084888072,4.418246529171498,7.656915954471678,5.866237295965802,6.978287609724742,9.906511388771488,8.642403263577657,2.8364010942587883,2.645308379106036,3.642233459731787,2.0093714406980547,0.3143075330338634,2.7382406097488117,4.011176196706544,-0.06921664455250706,3.2152232470760205,1.643878310565071,1
PAC_69163_41,12.651555056628972,13.580911462130214,12.64849398089255,12.755536483684455,13.495829437377965,10.447456660105681,10.156593501882204,10.535793729225059,11.067957722394768,12.925718043774193,12.301284775938845,12.649476575512566,12.371321164223103,13.675319998801793,12.466108865902108,12.473056069346876,13.196536525651492,9.867090220839911,12.147283323516298,10.108379187143873,7.313105358274293,7.848100383775976,7.405091374323597,8.42496394911289,5.956955109147371,3.73668955289413,5.58908404102931,8.760272361083716,7.4261922872908706,5.08009976303417,7.666754607955457,9.409459908269321,6.494034100933866,4.749740424708245,4.453565232000978,6.072630609930335,7.955801655506403,8.839502189706486,5.362917600411096,10.416829938710883,2.7692158035541774,2.7772040495365955,2.921458052310524,2.8622125241068046,-1.0162661271827922,1.3499739256014531,2.2831803981477075,-0.045274054760241295,6.369713250743998,2.0179436666576898,1
PAC_92637_42,6.386191337496036,8.442126456632044,5.2310918976561585,7.064239914933857,9.622228959935466,9.046342152641166,7.057660188915296,5.79851865566886,6.5413612527000335,8.278729760908353,6.7715584306373255,6.30960461075366,6.997550656820637,9.90733067522051,6.603702375914295,6.910744092846917,6.084377155068466,5.925089772670517,5.416842174714159,7.7308704369251675,8.329652849541498,8.487693414885962,7.38117999661201,6.628584538561606,8.5261573864185,8.702698885051397,5.845207334241538,6.992271838529166,6.950179981811727,6.485594827573007,11.953532349531443,7.709860646628881,6.128258347016418,6.552652337380533,6.039917828680562,7.969633620936875,8.897226754285093,7.1453024949086545,6.574868606770964,5.954928994515299,7.843776832616431,8.081602876402147,8.414336981453703,6.299581854146714,4.692914127142284,10.28700502151165,8.114639916331502,3.909620662332948,6.8937806583846,7.034739699299888,0
PAC_61934_43,3.7305868793104375,7.216653410680037,7.616268951389875,7.730132039289347,6.18319022604285,10.187991286868357,5.3686496324539466,7.179331002595051,7.145153053514774,8.066280690342431,7.9520743526146696,5.913417411755918,8.289985989066485,7.316418553538703,6.31403264996206,8.456573200022513,6.317790512414464,6.714423956174492,7.454736128808302,8.908732175181724,5.559255238587588,8.71565368990095,8.691433364182258,4.109412330446165,8.070707802692944,7.2074542553858345,5.81744284980614,8.214923336694978,7.381432058707185,8.062749954619976,6.663668890403591,7.57887067856572,5.504235339283312,1.003832222787013,5.843715923445752,9.106256306535169,6.55337370517542,6.61489531910374,6.78137474650254,7.299667730717072,7.7813737846087205,7.461698577163194,8.132403950666532,8.406656550618425,5.495715657154506,9.032728045701601,8.689070662145477,4.2524348582403135,9.250380867959521,7.0522014842815315,0
PAC_74895_44,5.594261968755854,8.139434382720045,5.602107288815292,7.049127972983484,5.678887960507366,7.195138777983131,2.6582550247997334,6.806830334596935,9.158792243525342,7.455893747288351,8.023858249914335,8.352790625322845,7.868820188554785,9.155152460712962,7.9392698012018865,7.381475039350151,6.927894537232447,5.002448703726979,3.8246699981620256,7.4175487470310175,8.133756444199863,10.686269662162749,7.381350691598527,7.989388119262433,7.995363492270425,11.156438728148359,5.098094246619454,6.506703525128137,9.54037324081614,6.339280828612534,10.214449563477405,7.720603730523438,8.14743755876089,3.2514832346281577,7.47333656171906,10.032480883260632,4.643012691986227,7.6985708111754505,5.397943192121868,8.591313208226026,7.742992631202877,5.4817027388139214,8.836682343844776,7.978815812976991,6.979256320773747,9.578766892710684,11.038463514629665,4.946325688932632,7.778477909541146,7.197851270175311,0
PAC_42307_45,4.145494975689288,7.097912307160128,6.432783611533903,5.786869315692934,8.892708099294408,5.361104997425985,3.941998910894716,5.596641988325403,6.66194522855236,7.987698714258325,8.866800577192198,6.220340549681117,7.26011024761405,12.618927835600266,7.428754623132301,7.810967525260478,6.039727757513183,5.377642080456904,3.5623807581426052,7.772748452716955,7.858695008251116,4.370403833062408,6.894546501245528,8.84953231651247,6.867894515406159,4.626324775454573,5.618206378422815,5.193630013077493,8.385375440012023,6.632490001037474,9.996313375702313,10.029748189184145,7.326081852527766,4.353514061105048,5.849805281035057,6.6580926732656875,5.10446137043709,7.135097199247389,5.634816351622427,5.617818215491449,7.044977210805503,6.950957437291665,9.735749455917977,7.531931646854785,5.861019869456721,8.131918645363235,9.254951119861508,6.095939694760214,10.244838708537042,6.081174302037712,0
PAC_64098_46,8.839455328473681,12.647544702358102,11.052665486867626,11.841119003656525,11.811803214624979,12.682512885476969,11.407011620777785,10.977529796608557,13.38811070059756,12.490588077862103,13.762619811098936,12.230262945705315,13.79529431730013,17.183068254056717,11.216526197477009,12.583255819406276,11.588639677134875,11.46432105830721,12.368880105553723,11.365574738492336,8.17176428913877,8.218520098131359,7.986959023254653,9.707884981084947,7.038005163363949,2.638277259568585,8.170578437598257,6.344236879104099,6.634180397209039,8.29769770240227,9.086383448488842,7.1319592368852485,6.2874646177880615,-0.19904032269379712,6.684164147153689,7.174481077217438,8.453249180954952,7.205795153297098,6.1525932342057175,9.967917245709007,2.967182972292853,1.323607378678965,4.09454685282149,3.133888760793574,1.8638431182629067,5.491510733124302,3.083585012992397,-0.7279159250642135,3.398180641677198,2.235298026409641,1
PAC_70921_47,9.73154752859,13.190606984332609,11.03081219280285,13.129272918585157,12.25087157768211,15.28084465159165,8.507258606519512,11.563456249683707,12.660684503524319,13.973579207792307,11.632952109268041,10.710380281940148,11.400127065200186,16.151519224118587,10.624545581844927,10.605133709145742,11.903838608182761,11.950995785078199,8.342845188218332,13.657350932441444,6.574113690475614,8.198330376506362,8.217863778364666,4.365511741857958,7.489939342668755,8.277771339428018,7.84579671323401,6.470015392303243,9.62063512650468,8.07652320368179,4.9494780541365575,8.846033786717886,6.290591619162663,5.780455783108618,7.151027355956213,6.7511003453430884,3.6916067783794246,8.62392829663291,9.185807938417444,8.435399062541702,4.071806858703908,2.683009486480084,3.3270125160580744,1.9604353204940532,1.6797328071960178,4.535725371432205,1.8527093578882732,0.34602090049885537,3.1825941728677156,3.1374300981660577,1
PAC_15486_48,5.347333958737907,9.07608967294142,7.156663200751306,7.367499021566806,8.351373958091951,6.323554620726297,2.4946953714572846,5.616558415576253,12.397610838331719,7.686919635630332,4.956503069948,8.112368023113445,7.801064063689315,10.63193229944336,7.56266100074243,8.750940806334798,8.737751846139098,4.619555058653711,3.463216625092855,5.690936901994182,7.442343805069055,11.198860714815966,7.832464429617065,7.685835636614577,5.3463869269537465,4.547562891647091,5.067266077084593,8.593129322793606,9.740910587196975,8.284864274209424,6.624417841952749,9.942264544844674,6.511283452676303,3.0556627005372374,4.177521260352406,6.92157554575978,6.246839589478656,6.489540505015157,4.6027524210539745,10.16237749506608,7.86012652476926,6.665730375214371,9.398878272187394,7.044047802178216,3.3857838953804578,10.806378397995779,10.369116023791765,4.323224901140481,7.893088166890957,6.504402243268844,0
PAC_18335_49,7.791857323676307,13.917135093548808,12.455739041306366,10.89857968756199,13.835641564603701,14.481484847700838,11.615671173396095,11.085750781654085,12.732616120166515,13.087227587776233,10.303271481334793,12.333524064002296,11.038985596550488,12.88979939817569,15.443069350328503,14.123795031484134,10.657566221400597,11.121734644836575,12.596106682509593,10.077635580050426,7.82875108144102,8.712284236218288,4.739575766507599,7.46963539674571,8.491352785525848,8.850693534403526,6.9756402339786865,10.086142275288575,3.193033107336058,7.556976780925316,5.808655252002962,7.472484963796869,6.324909160820271,6.379695692603352,5.440130733656524,6.356653501047559,5.026074915448567,9.170575650605366,7.903567424749786,6.291073791044418,0.8982991009055401,1.8820081597434515,4.928101536357762,3.238045853081654,2.2014164573917996,1.2814774815226655,4.40599853699573,0.8436327942603659,0.2652120821613182,2.118881102833689,1
PAC_96900_50,4.9731376356472365,8.252833807207036,6.5748161674972,7.234630246541313,6.761129829841664,7.067770024343176,2.302354861037522,5.8593089252430355,6.883770514292337,8.123342693420437,7.781398615575775,8.359703575746884,4.348879291547651,6.81414908138801,7.645583121401001,6.108474251375669,7.031080455315814,4.021467792738012,7.793623885945235,7.7449415188877655,7.494894288013698,10.808214411573344,5.101771823343365,4.9876292696959945,5.9440351893072725,4.211613517793404,7.3491596646718955,7.833050275546311,8.619126445126154,3.807172989587661,8.186746439933602,5.3460525619512635,6.544560605027377,9.908325059641186,6.071406383389114,8.819201345503393,9.12757411198897,8.13967444955825,6.318347578399324,6.857136130889197,7.993263667392425,6.7681134098515825,7.239781934313885,8.047570613204003,5.576547926530126,11.728240511289165,6.5940078065663394,5.135815038808781,6.700966480397396,7.959915373830037,0
PAC_99112_51,4.731193337876148,7.788152624099685,6.681469278205478,7.223680197334713,8.622152700854125,9.803311121496694,2.943691088021968,5.451841187369121,8.342475776630748,7.540586278753908,7.782548000556968,3.560001409199834,10.482652409345413,8.48870714343851,8.596662990116537,7.667686537583177,7.269427279740618,7.69705389762442,7.093287191104226,7.050253922001175,7.589482084246473,10.38252457895811,10.929839621483033,7.098674289984827,9.392150814485,5.430719957463516,8.420881305801775,8.514472244031813,6.1546380523913236,5.660025215206608,10.712114596283644,6.369226065388859,6.06653076795294,4.0800983786207805,4.823945446249555,8.758049197730655,6.948461538660502,7.612508430892253,7.864189493201197,7.762726103585347,8.79703486202629,7.99501527536807,8.9680141379243,8.19463348103235,4.382248977274159,8.837521711864614,5.825836870953158,4.802828132284533,4.825213553754353,6.154262284845888,0
PAC_21130_52,4.607664852735781,8.204334778573218,6.826139786636315,6.9166710127573925,8.312652162964142,8.953544883391846,4.7191630331911405,5.972541096050872,9.96434055361588,7.985387766718321,7.243405231020995,7.173506998474485,6.335477337707118,7.883260990835327,5.461686892360072,7.27695122402258,7.741407544429512,4.77851733941779,4.8207158779109776,8.432568568626898,7.4281146782892495,9.67947049076529,4.28264996411094,6.455274639570153,7.380001775449812,5.947887364002363,5.2871082779065235,8.62889124205893,5.355452633580554,7.5205616301664096,8.531502036220004,9.093512009859001,8.204522873249264,2.9090839421667023,4.653139096565096,7.8053631726455235,4.505941772715845,7.697690320195545,8.614607599008501,9.294133049212082,8.28805574639579,8.126285273678745,7.542072215467138,7.923810346313015,4.41491387078633,10.096235342455575,4.1284088464984725,4.7983875577722355,8.626640791096294,6.647928039911827,0
PAC_97508_53,10.017318115226256,13.389812757012303,11.570014939696783,12.991728827265913,16.558568766129703,13.503650639603975,10.374154642228085,9.82287809675203,10.556840810501534,12.906107262361738,11.55502373366765,11.173594132178742,13.838725126004706,13.89959674013513,12.058134724050523,12.358702183539993,13.055180482277178,10.352543507276183,9.19104726539124,9.948517009172885,7.673078884757974,7.428249290459004,9.81684134336896,10.370383902246628,5.972076708293368,3.708988639530261,6.943211655972972,6.362941436789335,7.2820870907020785,6.382934451334675,9.054055505431997,9.115487055948782,5.948684194815944,7.322705572417174,4.53292918920879,10.601790119347044,8.615500918658823,6.551340542252362,5.401347767786298,7.017762216820083,2.9051478165372435,1.081699132032527,3.345437889762352,3.433602486470446,-0.3683201428510009,3.9227562518286794,2.8963816831434155,-0.24241482521021573,1.8870814767023099,2.721077805944844,1
PAC_70566_54,12.510563515723717,12.481235504467026,11.980761138964438,11.679771264147055,13.44186013719697,14.150157686363036,10.95248539764458,10.311929597789328,11.07244994121725,13.854717288356069,12.89618996622213,13.267853713482369,11.928817719951923,14.973692188628942,11.322500363609201,12.27321337029916,12.628906333819893,12.195627147012413,8.514096461531288,11.4829530040147,7.5579473269947615,11.552855748578422,7.892633590094189,4.094876415679513,7.19586168591773,5.4219927355794955,5.864145256643356,7.161122480300376,6.370149820138928,6.322741614819779,7.735222706900523,9.923403788793557,6.434661211086824,5.496795139045089,5.54281908213699,6.8147356191128114,6.2919491580395235,6.779814490230434,7.256690286793258,7.410321312847705,1.2755594265005874,2.1476805771196803,4.74770212756355,2.6005177217507787,-0.7678777074940103,4.794888302441162,2.7387126582042916,0.5607923246955444,3.122202020446598,0.7982797651220936,1
PAC_76703_55,11.855344085648436,14.083632370367559,12.478855604867363,12.469549058736039,13.048990162175134,11.556566489536582,8.786814790497305,10.245826899297963,14.481178366354971,12.682343284074006,13.828748679844324,11.784469132055706,10.593366242792902,12.353605087201796,11.047890351915957,14.27551764496265,10.725508930848239,13.556493784618151,8.640866562195761,13.507722628272086,7.578211855900448,7.867886254315168,4.744846977059518,6.522870754893579,6.054563708170836,2.6153868213999765,7.419517120597689,6.565632636125592,9.918286370931535,8.663903891275156,11.770463044192116,6.104251454086008,6.781420368192308,0.34016031583577533,5.206578416153072,7.676067899816303,6.404312799660833,6.641884443878408,7.233281190647839,4.948455790077336,4.321132412693468,3.4973490907760696,4.662012027788598,0.6502271965037316,0.6317803668445813,2.643778530055559,0.44963696939398146,-0.09941805218337457,2.810888047006565,2.6263256213063464,1
PAC_37192_56,3.7985039265071316,8.580286927242243,7.846648071177392,6.3917716753355425,7.090723933372406,9.958171468274712,5.062243035986693,5.50631182616615,8.519332589782929,7.685364915777527,8.793501140681496,6.095873337388234,6.338028232263002,10.16069354185396,6.565470016050888,8.66890823483291,6.774760149008628,8.370727749597341,7.786679107549782,5.3343449610274005,8.330722031546607,6.926231754738814,7.2549822342638794,6.853215161064312,6.164803118350516,7.971855501149923,7.520216678197457,6.959243404361854,6.10405137136844,7.1848407862496195,9.298286197054818,7.090692561753077,4.721946649645527,5.433493793357175,3.4583021226401742,7.236562708354584,4.054923232745937,4.882364805263553,9.311244330144557,8.126225434280654,7.5881791888966985,7.504348512877485,8.185366162334343,9.360076926241595,4.953458068069594,9.122098471710892,8.826926734154412,6.583303712771135,6.553719115870102,7.029511784028339,0
PAC_11062_57,5.874385351153008,14.4499603564689,11.397156706137809,12.181759463572341,13.577900517211665,15.224207728268183,7.197482564265125,11.249695486982223,14.349913789307074,12.923664488260197,11.251582237994876,11.182274095545031,11.001695905131402,12.86746221393115,11.670517773336908,14.35797200145912,11.226973402706761,9.974154213824754,10.878434499148083,12.095508847618444,6.243486810913251,8.360456108387476,6.756707998136959,8.65051389424275,6.253975385730882,7.822962587178511,7.15794080316479,6.0353584806909835,4.539387341857321,10.270408885236325,8.209650544465147,8.974257958171261,5.501987041454727,10.494467247630032,6.97802174096579,7.170929487720679,5.710604816844378,7.636760223558913,8.319074870248803,8.793636232123589,3.084681877093367,1.4082376396525418,3.0903412570998676,2.4171993921416774,-1.942756724521665,1.0111367061995904,2.0516270970248187,1.2799416899948213,2.1687982229808833,1.8273930278165675,1
PAC_94076_58,7.333067905742219,9.110178765651687,7.991102692158444,6.195491075365335,10.399720160168966,6.291251175296516,5.901074786355374,6.032038619782028,5.321957450213954,7.120875994288417,5.23339854385485,7.226224814990661,4.369558773601183,7.299302190007179,6.5772333919298775,5.558971141157013,7.644647223024659,2.3301790245151874,4.954159387175253,7.385412271057587,8.34855472796126,8.397502916837526,10.38877589806904,7.146283992107683,8.424250718002488,4.488377235088167,7.420910394571677,9.015451467463954,6.464213333997523,7.275034174506221,10.396675134675728,5.9953936583302765,5.187417322424697,5.894408814615528,7.121879105700255,5.606718738438794,7.182369446969586,7.562964995117515,3.071966159064041,7.308002389591424,7.589100259717792,7.040167605250418,7.880086593123205,7.316291094132081,7.201716113051303,8.244683439688709,6.035603001704091,4.784061245030895,9.015061027414182,7.367903051815543,0
PAC_99780_59,9.581295407036919,12.787775917453198,9.646734236954336,12.038647551660114,12.472551212741436,12.269345485048994,10.266493811828106,11.515137276983534,13.754608006084709,13.07297672043698,12.061946209472934,12.090111552715836,11.079102964961335,11.599039180732692,13.450768273807146,13.803923968366998,13.89031640857366,13.78173273516687,8.063724426755796,11.850288327482678,10.573383735103167,8.399649246381877,7.34541327619023,3.704550898824422,7.456487188646342,9.67934949661016,8.82349713755595,6.5941804485134625,6.1791577072552215,5.000099911964066,6.884427104638494,3.9228426453032785,6.6281335650951,8.317015835620687,6.16724164651521,9.485377659326806,7.789879916319181,5.995968829901065,5.764251848181762,7.593630542889946,1.7221642541811932,2.162050644117267,4.573503748286957,4.146157388747095,0.4349831330988066,3.7384736873715996,1.4417738877782247,-0.6287808811497687,4.103210397629462,2.1066562432396605,1
PAC_31545_60,4.580367113491011,8.136603620687668,5.901138334508454,6.646045122183225,8.737026309294054,5.838913865539821,6.2634145962379995,7.336270085107631,7.717630253643788,7.757800328284896,5.805992882653167,9.333291395491567,4.8816679273806916,10.027988435672947,7.8022756041174395,7.759412092224632,6.571400420496264,3.119950250430169,5.655233864103414,8.309163951720812,6.514172696643467,8.180739197127622,6.991353493692993,7.875767027125845,7.299551897868367,2.723408619174723,6.638098961660054,7.530804662426092,8.403668088352918,5.882580602426808,12.710283205893582,3.9507707972105317,6.2959154268576984,5.24053228365222,5.3287702768531675,5.776987689584587,6.847195712642356,7.171307229213365,7.200149976695671,8.99190513266881,7.55821185914168,6.032279759584265,7.90179732531406,7.988479106706537,5.457294003949717,8.521148163522847,8.119483884149606,4.192887244447952,8.03288922626651,7.7429564607679575,0
PAC_31689_61,8.55502278509282,13.411527455365244,8.97736308805021,11.468147535142489,12.747247918760491,13.832414112851602,9.201565110428866,10.114741908696612,8.314507616156108,12.61927520103151,14.9797828470827,12.44585569321671,12.92230848272541,12.621068035675778,9.638721953455791,11.857714527186543,11.74222824641984,7.902049391770271,8.355260873092373,11.467046955752725,6.25279864741627,4.44358765695612,7.423385388098765,6.8086462072826475,8.130080488672435,3.7319143739511014,8.189852416869615,8.994952939534036,7.362593121552975,5.89582015058787,8.794374486276645,6.145233778046919,6.115138539601012,6.720304636950445,5.421784432112672,9.255395120476006,5.505216295427466,6.259274631721224,6.107450685803202,7.063815784649287,2.8437802292102403,2.125462322991994,3.078324381116079,2.835445788724694,-2.3025540441104533,4.476117226207996,6.753599554094635,-0.8148237895794187,3.679139659402002,2.8427155199704557,1
PAC_21174_62,4.805068766902428,7.740988580544996,5.541013938206948,7.4810328943465825,10.18586145664417,10.05474236992728,5.972943685723826,5.150773620976894,7.057016577718427,8.937565465300958,8.268166485647406,6.754732711265273,7.474118681133582,7.11268072311101,5.89411962730462,6.983111995040342,7.325948323267609,6.627180102500709,4.822606187083593,6.029428378769077,7.7196985884962865,7.5525982949046115,5.56029530702057,7.389296213908894,6.483412952731662,2.8406415279288963,5.658612035344817,5.479497238119319,7.336170933179074,7.203114859498491,8.708945280871758,8.355371304760078,7.513884782953215,4.2571645238329685,6.244195422562269,5.281076624983065,8.250318559355485,5.102177026104227,5.852143918636054,7.757588145521627,6.339708053629477,7.188924356384912,8.664327894887782,7.744372400277248,3.488273511138851,12.125975772578258,8.120359369977347,7.713117801356033,6.432291015432891,8.020960281579496,0
PAC_98461_63,10.508973232762127,13.525203862395578,10.32965996732783,11.47361852591861,15.379003082267026,12.834422737404429,10.737718494004252,11.244125632394525,14.844186230026333,12.345197281171057,11.964399164574825,11.810348268158874,9.087263191137883,12.598924348368138,13.386021247553764,13.672719253041567,12.807481481486985,9.834657769998303,9.285975162211452,9.631927436755499,8.792592986591343,10.559302970932086,8.78621299207045,9.89534594345286,7.747697776816665,8.946158213150706,7.034456236271167,5.295732312112239,8.43816550683786,3.8429955423611144,8.842535942956205,9.007652945750422,6.911927304481609,9.800338275504783,2.6676716110918903,7.417233691130572,6.198418587581043,4.975063587378589,5.063210462002576,7.4290501593809,4.431534463501384,1.9690007005586245,2.0541440482200946,3.05133277948931,0.24877844885136147,2.862233172459665,2.1939179444666115,-0.07720841954169383,3.659084986436925,2.5071578947779254,1
